failure,error_count,task_hour,day_of_month,day_of_week,robot_id_length,software_version_length,product_code_type,error_severity,hourly_error_rate
1,20,4,14,3,15,16,4,18,1
0,13,9,4,4,15,26,5,13,0
0,14,12,23,3,15,29,3,13,1
0,12,23,18,3,15,25,2,12,0
0,13,9,5,5,15,30,2,12,0
0,12,18,6,4,15,26,3,12,0
0,11,18,10,4,15,32,2,12,0
0,12,13,17,3,15,22,4,11,0
0,12,10,5,3,15,28,1,12,1
0,13,18,11,4,15,29,3,13,1
0,13,18,31,5,15,27,4,13,0
1,19,13,14,3,15,25,2,21,1
0,14,6,27,2,15,22,4,13,0
0,12,8,31,1,15,22,5,13,0
0,11,3,20,5,15,29,5,13,0
0,13,23,5,3,15,27,4,13,0
0,13,13,7,3,15,15,2,13,0
0,13,14,15,2,15,21,4,11,0
0,14,16,9,6,15,30,3,13,1
0,12,7,17,2,15,22,2,12,1
1,17,10,23,3,15,17,5,17,1
0,12,17,16,0,15,26,2,12,0
0,9,17,22,0,15,22,2,9,0
0,13,15,2,1,15,27,4,13,0
0,13,10,11,6,15,27,4,13,0
0,14,4,31,2,15,19,4,13,1
1,18,3,4,3,15,24,3,18,0
0,13,22,25,4,15,23,3,13,0
0,13,11,9,5,15,17,4,13,1
1,20,9,31,1,15,28,2,19,1
0,11,12,12,2,15,17,4,13,0
0,13,23,5,3,15,27,4,13,0
0,14,10,14,4,15,32,3,12,0
0,13,20,1,0,15,29,5,12,0
0,13,9,16,6,15,24,4,12,1
0,13,9,8,1,15,20,4,13,1
0,12,14,27,3,15,18,5,11,0
0,14,11,14,3,15,20,3,11,0
0,13,12,20,1,15,29,4,14,1
0,14,4,10,0,15,32,1,14,0
0,12,13,23,2,15,30,3,13,0
0,14,9,13,1,15,11,2,13,0
0,13,11,7,3,15,26,5,13,0
0,11,16,15,2,15,20,4,13,1
0,13,12,21,3,15,25,5,13,0
0,10,14,26,1,15,29,1,12,0
0,13,17,10,3,15,15,2,13,0
0,12,8,27,3,15,19,1,13,0
0,13,14,29,1,15,15,2,13,0
0,8,7,20,1,15,29,1,12,0
0,13,14,26,1,15,26,5,13,0
0,13,15,19,3,15,32,2,12,0
0,13,12,10,3,15,26,3,13,0
0,13,11,25,4,15,22,2,13,0
0,14,9,7,3,15,32,1,14,0
0,12,15,19,2,15,22,3,12,1
0,14,5,21,5,15,14,2,12,1
0,13,11,8,3,15,30,3,11,0
0,12,17,8,3,15,20,1,11,0
0,13,16,1,3,15,27,2,12,0
0,13,8,5,0,15,21,2,12,0
0,12,15,12,4,15,32,1,11,0
0,11,11,4,2,15,18,4,12,0
0,13,9,8,4,15,18,1,14,1
0,14,6,1,0,15,32,3,12,0
1,21,18,1,3,15,30,1,19,1
0,10,8,23,3,15,22,3,13,0
0,12,15,12,4,15,22,3,13,0
0,13,23,30,5,15,22,2,13,0
0,13,15,10,2,15,22,1,13,1
0,12,8,5,1,15,25,3,13,0
0,11,21,7,2,15,18,3,12,0
0,11,7,29,3,15,15,2,11,0
0,14,15,5,4,15,32,1,14,0
0,10,8,15,4,15,26,3,13,1
1,20,9,9,0,15,24,3,15,1
0,11,10,13,2,15,15,1,13,1
1,18,0,24,4,15,32,4,16,1
0,13,5,27,6,15,22,2,13,0
0,14,11,7,1,15,30,2,13,0
1,10,22,16,1,15,22,2,10,0
0,13,12,10,3,15,15,2,13,0
0,12,16,4,5,15,21,2,11,0
0,12,10,25,3,15,20,4,12,0
1,10,10,1,4,15,22,2,10,0
0,10,8,28,2,15,17,1,13,0
0,14,8,17,2,15,22,2,12,0
0,13,17,14,3,15,27,4,13,0
0,12,9,9,3,15,27,3,13,0
0,14,9,11,4,15,23,2,12,1
0,13,14,3,0,15,28,2,13,0
0,13,12,12,3,15,32,1,11,0
0,13,11,23,4,15,27,4,13,0
0,14,9,16,3,15,24,2,12,0
0,12,18,14,1,15,14,2,13,1
0,11,23,22,4,15,25,4,12,1
0,13,17,9,4,15,14,3,14,0
0,11,23,6,3,15,31,3,13,0
0,13,21,29,4,15,22,2,13,0
0,14,4,27,3,15,29,5,12,0
0,15,16,4,3,15,32,2,12,0
0,12,10,18,2,15,19,4,14,0
0,15,12,21,0,15,19,1,11,0
1,19,15,8,1,15,22,1,17,1
0,12,18,17,0,15,25,3,12,0
0,12,16,17,2,15,30,4,12,0
0,11,14,2,2,15,19,5,13,0
0,11,7,13,0,15,23,3,13,0
0,13,21,3,3,15,15,2,13,0
0,13,22,30,2,15,27,4,13,0
0,13,16,20,4,15,27,4,13,0
0,13,23,17,2,15,21,3,11,0
0,13,0,30,3,15,16,4,14,0
1,10,18,12,5,15,22,2,10,0
0,13,20,17,5,15,22,2,13,0
0,14,6,1,2,15,15,1,13,0
0,15,9,22,2,15,20,3,13,0
1,19,12,15,3,15,29,3,19,1
0,14,17,13,5,15,32,4,12,1
0,13,12,17,5,15,27,4,13,0
0,14,16,2,2,15,32,1,14,0
0,12,19,1,0,15,21,4,12,1
0,11,7,13,5,15,22,2,13,0
0,13,11,26,5,15,27,4,13,0
0,14,20,26,3,15,32,1,14,0
0,12,16,24,2,15,23,1,12,0
0,15,8,26,1,15,30,4,12,1
0,12,11,7,4,15,20,1,11,0
0,13,12,27,1,15,27,4,13,0
0,13,19,3,3,15,15,2,13,0
0,13,15,18,4,15,15,2,13,0
0,12,20,31,2,15,20,2,12,0
1,19,1,22,2,15,25,1,18,1
0,13,12,20,1,15,27,4,13,0
1,18,23,21,2,15,26,3,18,0
0,15,14,14,4,15,22,2,12,0
0,12,8,22,1,15,17,3,12,1
0,13,4,24,1,15,25,5,15,0
0,13,11,14,2,15,27,4,13,0
0,13,11,14,1,15,17,4,11,0
0,14,13,25,1,15,32,1,14,0
0,15,8,18,1,15,16,1,13,0
0,15,22,11,4,15,32,4,15,0
0,12,11,15,2,15,32,2,11,0
0,15,23,5,5,15,32,4,15,0
0,14,9,12,6,15,25,3,12,1
0,12,18,8,1,15,25,3,12,1
0,13,9,19,0,15,26,5,13,0
0,11,7,18,0,15,25,1,12,0
0,13,20,13,1,15,20,3,12,0
0,14,12,24,3,15,30,5,12,1
0,13,11,10,3,15,26,5,13,0
0,14,10,27,3,15,20,4,12,0
0,10,14,24,0,15,19,4,11,0
1,13,19,18,4,15,9,2,13,0
0,13,8,12,4,15,29,3,13,0
0,13,16,24,2,15,15,2,13,0
0,12,8,14,3,15,25,3,13,0
0,10,4,7,2,15,23,3,13,0
1,17,10,18,1,15,24,2,18,1
0,11,4,1,1,15,31,3,12,0
0,10,21,15,2,15,27,3,12,1
0,13,9,16,0,15,27,4,13,0
0,11,15,15,1,15,32,3,13,0
1,20,8,10,0,15,29,2,20,0
0,13,18,23,5,15,17,3,12,1
0,12,10,3,1,15,23,1,12,0
0,14,10,16,5,15,25,3,13,0
1,17,20,30,2,15,17,2,20,1
0,9,16,16,6,15,15,5,12,0
0,12,12,11,2,15,20,3,13,1
0,11,19,1,4,15,19,5,11,0
0,11,22,26,3,15,26,2,13,0
0,13,18,10,5,15,16,4,13,0
0,14,7,7,4,15,27,4,11,0
0,13,19,22,3,15,22,3,13,0
0,15,7,2,0,15,22,3,12,0
0,12,12,16,3,15,23,3,12,0
0,13,3,20,1,15,26,5,13,0
1,20,13,12,0,15,23,5,19,0
1,20,11,9,3,15,20,1,21,1
0,12,11,7,4,15,25,1,11,1
0,13,15,6,1,15,27,4,13,0
0,13,18,4,2,15,27,4,13,0
0,13,15,14,3,15,27,4,13,0
0,11,4,16,1,15,18,3,12,0
1,21,10,8,0,15,23,3,19,1
0,13,11,13,4,15,24,3,13,1
0,10,2,31,3,15,27,1,12,1
0,14,10,1,3,15,20,4,12,1
0,13,21,19,1,15,27,1,13,0
1,19,17,5,4,15,13,1,20,1
0,15,19,10,0,15,25,4,12,0
0,12,8,7,2,15,23,1,14,1
0,13,9,2,1,15,9,5,13,0
0,15,13,13,6,15,29,4,11,0
0,11,19,13,1,15,32,2,12,0
0,11,10,19,3,15,27,2,13,0
0,14,23,23,3,15,25,3,14,0
0,14,7,11,4,15,24,1,12,1
0,10,17,29,3,15,21,2,13,1
0,12,4,5,1,15,26,5,12,0
0,13,12,3,1,15,27,4,13,0
0,12,12,11,1,15,24,1,13,0
0,13,21,29,4,15,22,2,13,0
1,19,13,16,0,15,26,3,15,1
1,18,1,16,0,15,19,4,17,0
0,13,6,15,0,15,28,1,11,0
0,12,8,14,4,15,28,3,12,0
0,11,14,12,0,15,26,2,12,0
0,13,9,4,4,15,23,3,12,0
0,13,15,17,3,15,23,3,12,0
0,13,11,2,4,15,16,2,13,0
0,12,16,11,6,15,27,1,12,0
0,10,11,24,4,15,16,3,13,0
0,12,6,13,5,15,22,2,13,1
0,13,7,14,4,15,20,3,12,0
1,18,0,9,4,15,23,4,20,0
1,21,3,24,4,15,17,2,19,1
0,12,7,24,2,15,17,2,13,0
0,13,11,17,3,15,26,5,13,0
0,11,11,8,5,15,19,3,12,0
0,13,15,14,1,15,22,1,13,1
0,12,15,21,4,15,24,2,13,1
0,13,3,2,5,15,22,2,13,0
0,12,9,22,3,15,21,3,12,0
0,12,4,15,5,15,21,2,12,0
0,13,10,18,2,15,27,4,13,0
0,15,14,31,2,15,29,4,12,0
0,14,10,10,1,15,26,4,12,1
0,11,15,13,1,15,22,2,12,1
0,11,3,21,3,15,23,4,12,0
0,13,8,22,4,15,22,2,13,0
0,14,9,5,3,15,22,3,11,1
0,10,15,3,0,15,22,4,10,1
0,13,19,16,0,15,21,4,12,0
0,13,23,26,3,15,14,1,13,1
0,14,21,1,2,15,24,2,11,0
0,11,10,9,1,15,22,4,13,1
0,14,7,12,1,15,29,2,12,0
0,11,11,19,4,15,31,2,13,0
0,11,13,20,3,15,30,1,13,1
0,14,10,27,2,15,25,5,13,0
0,14,17,17,4,15,32,1,12,0
0,13,17,16,4,15,27,4,13,0
0,13,22,11,4,15,27,4,13,0
1,21,21,31,2,15,16,1,18,1
0,13,12,23,3,15,22,2,11,1
0,11,11,16,2,15,24,4,13,1
0,11,5,6,5,15,19,2,12,0
1,19,16,2,5,15,19,2,18,0
0,15,13,4,2,15,15,5,12,0
0,14,10,19,4,15,22,1,13,0
0,12,16,1,0,15,32,5,11,0
0,13,1,18,0,15,17,3,13,1
0,11,9,7,5,15,25,1,12,0
0,13,5,23,2,15,30,2,11,0
0,9,12,13,3,15,27,3,12,0
0,12,11,5,0,15,24,3,13,0
0,13,9,23,2,15,26,5,13,0
0,12,15,23,3,15,20,2,13,0
0,12,14,1,4,15,24,3,12,0
0,13,21,4,3,15,25,5,13,0
0,12,16,7,1,15,26,4,12,0
0,13,22,8,1,15,27,4,13,0
0,12,9,20,3,15,22,1,13,0
0,15,12,12,2,15,29,5,12,0
0,13,3,2,5,15,22,2,13,0
1,19,9,5,0,15,28,4,18,1
0,13,16,24,1,15,22,4,11,0
0,14,8,5,5,15,32,1,14,0
0,13,4,18,3,15,21,3,13,1
0,13,10,1,1,15,26,5,13,0
0,12,8,15,4,15,25,3,13,1
0,11,9,3,6,15,23,3,13,0
0,12,17,20,4,15,22,5,12,0
0,13,18,15,1,15,9,5,13,0
0,15,13,31,1,15,16,4,13,0
0,13,0,26,5,15,16,2,13,0
0,13,7,1,3,15,32,3,12,1
0,13,14,25,6,15,26,5,13,0
0,13,8,31,2,15,19,2,13,0
0,13,22,17,5,15,22,2,13,0
0,12,1,22,1,15,29,1,13,0
0,13,17,18,4,15,21,3,13,0
1,17,18,20,3,15,21,5,16,1
0,12,10,10,4,15,32,1,12,0
0,14,16,12,0,15,21,4,12,0
0,13,21,28,3,15,22,2,13,0
0,12,12,11,3,15,20,5,11,0
0,13,19,13,3,15,32,5,13,1
0,11,12,13,3,15,24,4,13,0
0,13,20,20,6,15,24,1,13,0
0,13,9,5,3,15,26,5,13,0
0,12,18,1,1,15,14,3,13,0
0,13,6,31,0,15,25,1,13,0
0,12,11,14,0,15,27,1,14,0
0,13,10,7,0,15,17,4,11,0
0,13,11,9,1,15,22,2,13,0
0,13,7,28,0,15,25,5,12,0
1,18,5,9,1,15,20,4,20,0
0,13,18,8,1,15,15,2,13,0
0,11,12,10,4,15,21,5,13,0
0,14,10,24,2,15,32,1,14,0
0,12,17,31,4,15,14,2,12,0
0,11,9,20,0,15,19,3,13,0
0,13,14,7,2,15,21,2,14,1
1,21,4,20,2,15,20,3,17,1
0,14,8,1,6,15,32,1,14,0
0,10,23,25,2,15,31,4,12,0
0,13,12,12,3,15,27,4,13,0
0,15,7,9,3,15,21,3,13,0
0,13,3,2,5,15,22,2,13,0
0,12,18,16,1,15,25,3,12,0
0,11,14,24,1,15,13,3,12,0
0,13,8,18,3,15,17,4,12,0
0,15,14,8,3,15,29,3,13,1
0,13,14,14,0,15,26,3,12,0
0,13,18,24,1,15,22,2,13,0
0,13,23,30,5,15,22,2,13,0
0,13,14,11,2,15,19,1,12,1
0,13,8,19,2,15,21,1,13,0
0,15,15,19,4,15,21,4,12,1
0,13,12,9,4,15,27,4,13,0
0,12,15,5,3,15,24,3,13,1
1,17,18,11,6,15,24,1,17,1
0,13,4,17,2,15,32,2,13,1
0,11,17,11,5,15,32,4,14,0
0,13,12,31,3,15,27,2,12,0
0,13,16,15,0,15,23,1,11,0
0,13,9,20,3,15,32,2,13,0
0,12,15,20,1,15,32,3,13,0
0,13,16,18,3,15,27,3,12,0
0,12,15,8,4,15,21,1,13,0
0,14,4,27,6,15,19,2,12,0
0,14,7,8,3,15,29,2,13,1
0,12,16,17,3,15,28,5,11,0
0,14,11,1,4,15,16,2,13,0
0,13,12,7,5,15,23,2,12,1
0,13,12,7,5,15,18,2,11,0
1,19,15,15,4,15,20,2,19,0
0,13,6,1,1,15,26,5,13,0
0,13,6,3,3,15,27,4,13,0
0,13,17,5,3,15,22,2,13,0
0,14,10,15,4,15,22,1,13,0
0,17,8,31,5,15,25,3,13,0
0,13,12,2,3,15,21,4,12,1
0,13,16,17,1,15,16,2,14,0
0,13,8,8,4,15,27,4,13,0
0,14,21,10,3,15,32,1,14,0
0,9,11,30,5,15,24,2,12,0
0,13,22,16,2,15,15,2,12,0
0,13,12,18,5,15,31,1,13,0
0,13,9,14,4,15,26,4,12,0
1,17,9,19,1,15,26,4,17,1
0,11,15,16,0,15,18,3,12,0
0,12,16,18,2,15,26,2,12,0
0,13,10,13,3,15,26,5,12,1
0,14,7,22,5,15,32,1,14,0
0,13,6,17,3,15,27,4,13,0
0,12,19,9,3,15,21,3,13,0
0,13,4,26,1,15,28,3,12,0
1,20,15,17,1,15,9,3,21,1
0,13,11,21,2,15,22,2,13,0
0,13,7,17,0,15,32,4,12,0
0,15,18,14,2,15,29,1,13,0
0,13,8,5,1,15,26,5,13,0
0,13,19,22,3,15,26,4,14,0
0,13,8,15,0,15,23,2,12,1
0,15,9,25,2,15,28,1,13,1
0,15,8,31,4,15,17,1,13,0
0,13,13,30,3,15,26,2,12,0
0,13,6,25,2,15,27,4,13,0
0,11,13,1,3,15,30,2,12,1
1,20,15,8,2,15,21,1,19,1
0,10,17,13,1,15,22,2,12,0
0,11,14,14,0,15,31,3,13,1
0,11,14,10,2,15,28,4,13,1
0,14,14,10,3,15,16,4,13,1
0,13,21,6,6,15,26,5,13,0
0,14,17,28,1,15,32,4,13,0
0,15,21,15,5,15,17,3,13,0
0,12,8,9,3,15,18,4,12,1
0,11,6,31,1,15,23,3,12,0
0,14,16,4,3,15,28,2,12,0
0,11,22,29,3,15,21,1,14,0
0,12,13,6,0,15,18,1,12,0
0,13,10,1,4,15,26,2,13,0
0,13,20,15,2,15,27,2,12,0
0,6,8,3,1,15,9,5,6,0
0,13,5,27,6,15,22,2,13,0
0,10,9,20,0,15,25,5,12,0
0,15,5,2,2,15,28,4,12,1
1,10,0,15,0,15,22,2,10,0
0,11,10,17,1,15,19,3,12,0
0,10,2,1,3,15,22,3,11,0
0,13,12,9,2,15,15,2,13,0
0,11,10,26,1,15,28,3,12,1
0,13,14,29,4,15,16,2,13,0
0,12,12,20,1,15,22,2,12,1
0,12,17,21,1,15,22,4,13,0
0,10,8,1,5,15,28,1,13,0
0,10,19,17,2,15,31,4,12,1
0,12,16,17,0,15,23,2,12,1
0,13,7,2,4,15,27,4,13,0
0,14,23,6,2,15,27,3,12,0
0,13,18,10,5,15,27,4,13,0
0,13,13,26,1,15,27,4,13,0
0,13,10,27,4,15,27,4,13,0
0,14,16,13,6,15,19,3,12,0
0,15,18,9,6,15,23,1,12,0
0,13,18,15,0,15,25,4,12,0
0,14,18,11,1,15,28,3,12,1
0,12,11,14,2,15,27,3,10,0
0,13,12,12,5,15,22,2,13,0
0,14,10,14,2,15,25,2,11,0
0,13,8,24,3,15,27,1,13,1
0,12,16,14,1,15,19,3,12,1
0,11,11,14,4,15,23,5,12,1
0,14,9,1,1,15,32,1,14,0
0,5,9,23,1,15,22,2,5,0
1,18,14,11,1,15,30,2,17,1
0,13,12,8,5,15,25,2,12,1
1,18,16,20,3,15,28,3,18,1
0,13,21,6,2,15,23,3,12,1
0,13,23,9,2,15,15,2,13,0
0,13,11,9,1,15,22,2,13,0
0,13,15,8,0,15,25,1,12,0
0,14,5,5,6,15,24,3,12,1
0,12,10,22,2,15,25,1,14,1
0,13,9,30,3,15,22,2,12,0
0,13,10,6,4,15,22,2,13,0
0,12,10,20,1,15,29,5,13,1
0,15,10,13,6,15,24,1,11,0
0,13,22,24,3,15,25,5,13,0
0,14,15,1,1,15,28,1,13,0
0,13,17,2,1,15,26,5,13,0
0,11,16,25,0,15,30,1,13,1
0,13,12,8,2,15,16,4,12,0
0,13,8,10,3,15,25,2,12,0
0,12,15,12,5,15,19,1,13,0
1,19,15,13,4,15,29,1,17,1
0,10,9,22,2,15,16,2,12,1
1,19,11,15,3,15,32,5,17,0
0,14,14,3,3,15,24,4,13,0
0,13,21,17,1,15,32,3,13,1
0,11,17,15,2,15,28,2,13,0
0,12,10,7,3,15,15,2,12,1
0,10,10,4,0,15,27,3,13,0
0,13,8,12,5,15,26,5,13,0
0,13,18,29,1,15,17,2,13,0
0,13,9,5,3,15,21,3,11,1
0,12,11,24,3,15,31,4,12,1
0,10,19,25,0,15,26,3,12,0
0,13,9,4,4,15,27,2,12,0
1,20,1,18,6,15,19,2,17,1
0,13,12,29,4,15,9,5,13,0
1,20,23,4,0,15,21,3,20,1
0,12,10,25,6,15,19,4,13,1
0,12,11,24,3,15,21,3,10,0
0,13,13,1,4,15,24,2,12,1
0,12,13,9,4,15,27,2,13,0
0,12,6,7,5,15,20,4,13,0
1,17,12,23,3,15,24,1,20,0
0,15,13,26,3,15,23,1,12,0
0,14,16,11,5,15,18,1,12,0
0,11,2,22,3,15,26,1,12,0
0,13,8,18,2,15,27,4,13,0
0,12,13,11,0,15,26,2,13,0
0,11,10,28,2,15,31,1,12,0
0,11,22,12,4,15,21,2,11,0
0,13,17,24,5,15,22,2,13,0
0,12,4,11,1,15,18,3,13,0
0,12,15,6,3,15,32,2,11,1
0,13,11,28,0,15,9,5,13,0
0,12,4,17,4,15,25,3,13,0
0,12,6,13,4,15,16,2,13,0
0,14,20,13,5,15,32,1,14,0
0,13,11,24,5,15,27,4,13,0
1,20,21,6,4,15,25,3,18,1
0,12,9,6,3,15,32,5,13,0
0,11,14,29,3,15,17,2,12,0
0,15,6,11,1,15,32,5,13,0
0,12,12,6,4,15,30,5,12,0
0,14,2,15,0,15,26,3,13,1
0,15,19,20,2,15,29,2,13,1
0,14,13,25,1,15,32,1,14,0
0,13,19,11,1,15,16,3,13,0
0,10,6,3,3,15,28,1,12,1
0,12,16,17,2,15,24,4,11,1
0,15,15,16,2,15,32,4,15,0
0,13,10,30,2,15,15,2,13,0
0,14,18,22,3,15,29,5,12,0
0,14,6,24,2,15,32,1,14,0
0,12,6,1,2,15,20,1,13,1
0,13,11,28,6,15,15,2,13,0
0,13,15,8,4,15,15,2,13,0
0,12,6,5,3,15,31,3,13,0
0,12,21,16,1,15,16,1,11,0
0,13,21,21,4,15,32,2,12,0
0,14,21,22,3,15,23,5,12,1
0,13,23,1,0,15,22,2,12,0
0,14,11,10,4,15,27,1,13,1
0,13,18,12,5,15,22,2,13,0
0,10,9,13,3,15,24,3,13,1
1,17,5,11,1,15,32,2,20,0
0,13,10,11,5,15,25,2,12,0
0,11,23,11,1,15,19,3,12,1
0,4,11,27,4,15,15,2,4,0
0,12,17,31,3,15,24,2,12,0
0,13,14,15,3,15,27,4,13,0
1,17,17,21,4,15,20,3,20,1
0,13,13,1,4,15,24,2,11,0
1,21,6,18,4,15,30,1,19,1
0,12,11,23,2,15,28,2,12,1
0,13,8,17,5,15,27,4,13,0
0,13,12,10,1,15,30,1,13,0
0,12,10,21,0,15,25,5,12,1
0,12,16,31,4,15,32,1,12,0
0,13,17,21,2,15,27,4,13,0
0,12,23,30,2,15,25,2,12,0
0,13,20,25,3,15,15,2,12,0
0,13,15,9,1,15,24,1,11,0
0,10,18,11,6,15,24,1,12,0
0,12,15,10,2,15,27,2,12,0
0,14,15,18,4,15,28,1,12,1
0,13,22,15,4,15,22,3,12,0
0,11,18,14,0,15,23,1,13,1
0,12,16,1,3,15,18,5,12,1
0,12,15,20,2,15,21,3,13,0
0,15,15,8,0,15,32,2,13,0
0,13,20,22,0,15,21,3,13,1
0,14,0,11,0,15,32,3,12,0
0,10,10,2,4,15,26,1,12,1
1,18,8,31,2,15,22,2,19,1
0,13,18,31,5,15,27,4,13,0
0,12,16,13,5,15,30,5,12,1
0,9,9,22,4,15,32,5,14,0
0,11,19,1,3,15,21,2,12,0
0,13,14,24,1,15,26,5,13,0
0,12,18,16,0,15,13,1,12,1
1,21,11,31,5,15,29,5,18,0
0,15,12,4,4,15,30,4,12,1
0,10,3,6,0,15,24,2,11,0
0,13,0,24,5,15,22,2,13,0
0,11,10,31,1,15,23,5,12,0
0,13,23,23,0,15,27,4,13,0
0,15,18,10,4,15,31,4,11,0
0,13,16,11,4,15,26,5,13,0
0,12,17,1,3,15,22,1,13,0
0,8,19,5,2,15,26,4,13,1
0,13,16,21,5,15,18,2,11,1
0,11,22,9,4,15,32,1,13,0
0,12,11,5,6,15,24,5,13,1
0,13,21,20,5,15,28,2,13,0
0,13,8,4,4,15,23,4,13,0
0,13,5,17,3,15,27,4,13,0
0,12,6,22,5,15,14,3,13,0
0,13,12,13,3,15,14,2,12,1
0,15,15,18,2,15,30,4,13,0
0,13,14,24,5,15,15,2,13,0
0,13,17,22,4,15,26,3,11,0
0,13,10,10,5,15,28,1,12,0
0,11,8,19,4,15,24,1,11,1
0,13,23,8,6,15,14,5,12,0
0,13,11,23,2,15,27,4,13,0
0,14,0,7,1,15,24,1,12,0
0,8,13,26,5,15,21,4,12,0
0,13,20,31,5,15,22,2,13,0
0,10,23,4,2,15,31,3,13,0
0,9,16,29,1,15,15,2,9,0
0,12,20,4,3,15,27,1,13,0
0,14,10,24,1,15,32,1,14,0
0,13,11,21,2,15,22,2,13,0
0,11,16,6,6,15,18,2,12,0
0,14,8,22,1,15,20,1,12,1
0,15,10,5,3,15,32,4,15,0
0,13,23,21,1,15,23,3,13,0
0,14,15,16,3,15,24,3,12,0
0,14,8,9,6,15,25,3,12,0
0,13,16,9,5,15,21,4,12,1
0,12,9,23,1,15,26,3,12,1
1,18,3,15,3,15,24,1,19,1
0,15,6,16,2,15,20,1,13,0
0,3,10,13,1,15,15,2,3,0
1,21,9,16,1,15,18,3,20,1
0,13,4,12,2,15,24,2,12,0
1,22,10,8,0,15,19,3,21,1
0,13,13,16,2,15,27,4,13,0
0,11,3,21,4,15,26,1,12,0
0,15,9,16,2,15,32,4,15,0
1,18,17,19,5,15,26,3,20,0
1,19,9,23,4,15,18,2,21,1
0,13,9,11,3,15,22,3,14,0
0,14,17,1,5,15,19,3,13,1
1,20,10,31,6,15,28,3,19,1
0,14,7,1,2,15,15,4,12,0
0,12,14,10,1,15,14,3,12,0
0,13,16,22,1,15,17,1,13,0
0,12,14,8,4,15,20,2,12,0
0,13,6,6,6,15,22,2,13,0
0,12,2,31,1,15,23,1,12,0
0,14,6,17,4,15,28,3,12,0
0,14,11,24,6,15,17,2,13,0
0,13,12,9,4,15,24,1,12,0
0,13,20,21,2,15,23,3,12,0
0,13,8,19,5,15,27,4,13,0
0,15,13,14,3,15,24,4,13,1
0,14,13,31,0,15,24,3,13,0
0,11,9,15,3,15,29,3,13,0
0,14,7,14,2,15,24,3,12,1
0,15,18,2,2,15,32,4,15,0
0,14,4,28,2,15,32,1,14,0
0,12,11,6,5,15,25,3,12,0
0,11,15,31,2,15,18,1,13,1
0,13,21,8,1,15,15,2,13,0
0,13,7,30,0,15,27,4,13,0
0,13,13,3,3,15,32,4,13,1
0,14,16,26,6,15,15,2,13,1
0,15,21,5,0,15,19,2,13,1
0,12,16,21,0,15,28,3,13,1
0,14,12,8,6,15,32,1,14,0
0,14,16,20,2,15,16,3,12,0
0,12,11,9,3,15,27,1,13,0
0,13,18,12,5,15,22,2,13,0
1,20,18,1,3,15,19,5,19,1
0,13,22,16,1,15,22,2,13,0
0,11,10,31,3,15,30,1,12,0
0,14,16,10,1,15,24,1,13,0
0,15,15,9,3,15,32,3,14,0
0,12,12,1,3,15,29,4,13,0
0,13,21,18,6,15,25,2,12,1
0,13,16,21,2,15,26,1,12,0
0,13,18,11,6,15,26,5,13,0
1,10,11,3,3,15,15,2,10,0
0,12,0,11,2,15,31,3,12,1
1,21,2,26,5,15,28,4,17,1
0,11,15,24,2,15,28,5,12,0
1,17,0,22,2,15,24,1,16,0
0,15,17,14,5,15,19,5,13,0
0,12,15,17,2,15,16,3,11,0
0,11,12,20,2,15,18,4,13,1
0,13,16,8,4,15,16,2,13,0
0,13,5,14,0,15,25,5,13,0
0,10,16,11,0,15,23,2,13,0
1,19,5,18,1,15,26,1,19,1
1,18,15,14,5,15,25,1,19,1
0,11,12,16,2,15,32,4,13,0
0,6,9,29,1,15,9,5,6,0
1,19,6,22,0,15,26,3,18,1
0,11,13,22,3,15,26,3,12,0
0,15,11,26,3,15,15,3,11,1
1,22,10,1,3,15,32,1,18,1
0,13,11,21,2,15,22,2,13,0
0,15,18,4,4,15,32,4,15,0
0,12,14,6,4,15,28,3,12,0
0,15,11,1,4,15,27,2,12,0
0,12,11,1,4,15,23,3,13,0
0,12,10,18,2,15,22,5,12,0
1,18,3,1,1,15,26,3,18,1
0,13,12,4,0,15,27,4,13,0
0,13,14,8,6,15,31,3,11,0
0,14,17,15,0,15,32,1,14,0
0,13,17,17,1,15,27,4,13,0
0,12,11,25,2,15,24,1,12,0
0,14,13,4,4,15,32,1,14,0
0,13,18,8,1,15,15,2,13,0
0,13,15,2,3,15,21,1,12,0
0,11,17,1,6,15,32,2,13,1
0,15,2,8,1,15,13,3,13,0
0,13,12,12,5,15,27,4,13,0
0,12,12,25,1,15,23,4,12,0
0,9,17,22,3,15,30,4,11,0
0,11,18,14,2,15,13,3,13,0
0,12,19,15,1,15,14,2,12,1
0,11,10,8,1,15,22,2,12,0
0,13,8,31,2,15,32,4,12,0
1,17,14,18,4,15,32,5,21,1
0,11,16,25,4,15,32,4,12,0
0,13,3,2,5,15,22,2,13,0
0,13,11,7,4,15,27,4,12,1
0,14,15,3,0,15,14,2,14,1
0,12,16,7,5,15,22,1,12,0
0,13,16,28,3,15,22,2,13,0
0,12,11,16,4,15,31,2,12,1
0,13,8,24,4,15,22,3,13,1
0,11,10,15,0,15,21,5,12,0
0,15,14,15,1,15,32,4,15,0
0,13,20,27,1,15,25,2,12,0
0,14,17,13,5,15,22,2,13,0
0,13,8,3,3,15,27,4,13,0
0,13,10,1,1,15,27,4,13,0
0,13,21,6,3,15,24,2,12,0
0,12,16,31,6,15,22,4,12,0
0,12,8,8,5,15,15,1,12,0
1,19,10,11,2,15,12,5,18,1
0,13,14,17,2,15,16,4,13,0
